query,join_size,true_subs,est_subs,true_subs_vec,est_subs_vec,label,qry_lvl_l1
t_877,2,mk t$mc mk$mi mk$ci mk$mi t$mc mi$mc t$ci mi$ci t$ci mc,mi mk$mk t$mc mk$mi t$ci mk$mc mi$mc t$ci mi$ci t$ci mc,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",SubOptimal,0.6777126271934637
t_878,2,mk t$mi mk$mi t$mc mk$mc t$ci t$ci mk$mc mi$ci mi$ci mc,mk t$mi mk$mc mk$ci mk$mi t$mc t$ci t$mc mi$ci mi$ci mc,"[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0531191613419016
t_879,2,mk t$mi mk$mc mk$mi t$mc t$ci mk$ci t$mc mi$ci mc$ci mi,mk t$mc mk$mi mk$ci mk$mc t$mi t$ci t$mc mi$ci mc$ci mi,"[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0030046692328511
t_88,2,mc t$mk t$mc mk,mc t$mk t$mc mk,"[[0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0]]","[[0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0]]",Optimal,0.0
t_880,2,mi_idx t$ci t$mk t$mi t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$ci mi$mi mk,mi_idx t$mk t$ci t$mi t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$mi mk$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0686023496083564
t_881,2,mi_idx mk$mk t$mi_idx t$ci mk$ci t$mi mk$mi t$ci mi_idx$mi mi_idx$ci mi,mk t$mi_idx t$ci t$mi t$mi_idx mk$ci mk$mi mk$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",SubOptimal,56.76304173760804
t_882,2,mi t$mi_idx t$ci t$mk t$mi mi_idx$ci mi_idx$mi_idx mk$ci mi$mi mk$ci mk,mi t$mi_idx t$mi mi_idx$ci t$mk t$ci mi$mi mk$ci mi_idx$mi_idx mk$ci mk,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1]]",Optimal,0.1472158511738379
t_883,2,mi_idx mk$mk t$ci mk$mi mk$mi_idx t$ci mi_idx$mi mi_idx$ci t$mi t$ci mi,mi_idx mk$mk t$ci mk$mi mk$mi_idx t$ci mi_idx$ci t$mi mi_idx$mi t$ci mi,"[[0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0023015245806457
t_884,2,mk t$mi_idx mk$mi mk$ci mk$mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,mk t$mi mk$mi t$mi_idx mk$mi_idx t$ci mk$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.1521438878761623
t_885,2,mk t$mi_idx mk$mi mk$mi_idx t$mi t$ci mk$mi mi_idx$ci t$ci mi_idx$ci mi,mk t$mi_idx mk$mi mk$mi_idx t$mi t$ci mk$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0037084595872867
t_886,2,mk t$mi_idx mk$mi_idx t$ci mk$ci t$mi mk$mi t$ci mi_idx$mi mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi_idx t$mi mk$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0342106183375894
t_887,2,mi_idx t$mk t$ci t$mi t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$ci mi$mi mk,mi_idx t$mk t$ci t$mi t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$mi mk$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0102209969828379
t_888,2,mi_idx t$ci mi_idx$ci t$mk t$mi_idx mk$mi mi_idx$mi t$ci mk$ci mi$mi mk,mi_idx t$ci mi_idx$ci t$mk t$mi_idx mk$mi t$mi mi_idx$ci mk$ci mi$mi mk,"[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]",Optimal,0.0093669572842812
t_889,2,mk t$mi_idx mk$mi mk$ci mk$mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,mk t$mi mk$mi t$mi_idx mk$ci mk$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,3.167752888580249
t_89,2,mk t$mc mk$mc t,mk t$mc mk$mc t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]",SubOptimal,0.0
t_890,2,mk t$mi_idx mk$mi mk$ci mk$mi_idx t$mi t$mi mi_idx$ci t$ci mi_idx$ci mi,mk t$mi_idx mk$mi mk$ci mk$mi t$mi_idx t$mi mi_idx$ci t$ci mi$ci mi_idx,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.0096431525677182
t_891,2,mk t$mi_idx mk$ci mk$mi_idx t$mi mk$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$mi t$ci t$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0025704953750014
t_892,2,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_893,2,mk t$mi_idx mk$mi mk$ci mk$mi t$mi mi_idx$mi_idx t$ci mi_idx$ci mi$ci t,mk t$mi mk$mi_idx mk$ci mk$mi t$mi_idx t$mi mi_idx$ci mi$ci t$ci mi_idx,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.2277293847312802
t_894,2,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$ci mi_idx$mi t$mi mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$ci mi_idx$mi t$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_895,2,mi t$mi mi_idx$mi_idx t$mk t$mi mk$ci mi$mi_idx mk$ci mi_idx$ci t$ci mk,mi t$mi mi_idx$mi_idx t$mi mk$ci mi$mk t$mi_idx mk$ci mi_idx$ci t$ci mk,"[[1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1]]",Optimal,0.0714874487336552
t_896,2,mk t$mi mk$mi_idx mk$ci mk$mi_idx t$ci t$mi t$mi mi_idx$ci mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$mi t$ci t$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.07102286773341
t_897,2,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0012073559894038
t_898,2,mi mk$mi_idx mk$mk t$ci mk$mi t$mi mi_idx$ci mi$mi_idx t$ci mi_idx$ci t,mi mk$mk t$mi_idx mk$ci mk$mi t$mi mi_idx$ci mi$mi_idx t$ci mi_idx$ci t,"[[1, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1]]","[[1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1]]",Optimal,0.1126002980632761
t_899,2,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mk t$mi_idx mk$ci mk$mi mk$mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0015232383951657
t_9,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_90,2,mk t$mc t$mc mk,mk t$mc t$mc mk,"[[0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0]]",Optimal,0.0
t_900,2,mi_idx t$ci t$mi t$mk t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$ci mi$mi mk,mi_idx t$mk t$ci t$mi t$mi_idx mk$ci mi_idx$mi mi_idx$ci mk$mi mk$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0871779450307721
t_901,2,mi t$mi mi_idx$mi_idx t$ci t$ci mi$mk t$mi mk$ci mi_idx$mi_idx mk$ci mk,mi t$mi_idx t$mi mi_idx$ci mi$ci t$mk t$mi mk$ci mi_idx$mi_idx mk$ci mk,"[[1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1]]",Optimal,0.003935228907502
t_902,2,mi_idx t$mk t$ci t$mi t$ci mi_idx$mi_idx mk$mi mi_idx$ci mk$ci mi$mi mk,mi_idx t$ci t$mk t$mi t$ci mi_idx$mi_idx mk$mi mi_idx$ci mk$ci mi$mi mk,"[[0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]]",SubOptimal,0.0097819384201327
